,Alveolar epithelial cells (Lung),B Cell,Endothelial Cell,Erythrocytes,Mast Cell,Mesenchymal Stem Cell,Myeloid Cell,Myoblast,Non-malignant mesenchymal/stromal population,Osteoblast (non malignant),Osteoblast_subcluster_0,Osteoblast_subcluster_1,Osteoblast_subcluster_2,Osteoblast_subcluster_3,Osteoblast_subcluster_4,Osteoblast_subcluster_5,Osteoclast,Plasma Cell,Plasmacytoid dendritic cells (pDCs),T/NK Cell
18650,0.052973703,0.0013033922,0.0079743285,0.0039438866,0.00083543186,0.0023529567,0.07823486,0.009672054,0.0012788244,0.00039331746,0.0021894292,0.0035266518,0.0019635768,0.0038987044,0.036457002,0.0027712637,0.81583446,0.00053156127,0.0060037263,0.0018252548
18651,0.07494939,0.010659192,0.03898868,0.0045150947,0.004526502,0.018498804,0.050543703,0.009761424,0.010328023,0.008935968,0.03351093,0.04807504,0.06198297,0.043976963,0.06568602,0.10157414,0.03942143,0.00043011174,0.03342137,0.011775017
18653,0.03241001,0.00083881535,0.028328741,0.0122360615,0.0010079562,0.02324703,0.004470002,0.012514179,0.007834823,0.006450009,0.024499342,0.055573322,0.059737578,0.016331147,0.046331815,0.07809475,0.035901677,0.0004224649,0.009183931,0.0011941717
18654,0.0058247196,0.10401197,0.017815128,0.0138140125,0.010373467,0.021015272,0.058288246,0.05693277,0.007244408,0.010325757,0.016607696,0.033241015,0.024228781,0.0125841675,0.05902223,0.012351658,0.034934457,0.019853566,0.0055592647,0.051667493
18655,0.680913,0.70683455,0.36575368,1.1169713,0.79298955,0.46677628,0.0010661082,0.929587,0.06306045,0.513857,0.027053455,0.3604225,0.41869706,0.8418437,0.6917617,0.8739259,0.45822215,0.519869,0.9281484,0.032229494
18656,0.14301506,0.005637094,0.13768525,0.016161144,0.023439199,0.3439323,0.082342185,0.050638147,0.078494,0.053264838,0.22528917,0.28186586,0.3773414,0.23957609,0.23466974,0.32359737,0.22696087,0.019481763,0.021756446,0.014509854
18658,0.14771786,0.061798383,0.13242182,0.013575935,0.050454628,0.1949966,0.1155156,0.0549734,0.08236355,0.060098268,0.22085825,0.34026155,0.25982693,0.1749959,0.33190674,0.286475,0.2517245,0.055332836,0.10505878,0.05571571
18659,0.005402371,0.00095071096,0.0001860529,0.1727585,0.00078950427,0.00057610194,0.009205785,0.117313616,0.00010319032,0.00023172241,0.00031806403,0.00018275529,0.0004602394,0.0018107517,0.0031116218,0.017230444,0.00043880026,0.0005435187,0.009432424,2.5939316e-05
18660,0.0029437703,0.0046281843,0.0002951436,0.003958627,0.00044559312,0.0005447052,0.0009793881,0.028857755,0.0012721504,0.0018331311,0.011654828,0.044259533,0.0061392374,0.003741965,0.024030782,0.085575424,0.08798582,0.0010110609,0.024239749,0.00040647178
18662,0.12811781,0.015339499,0.024661226,0.006466277,0.007680045,0.045004845,0.09444391,0.13389973,0.010192241,0.007826875,0.044896845,0.054749526,0.041233853,0.040409938,0.072118774,0.07565567,0.14857301,0.0009935169,0.041877028,0.003330729
18663,0.005121268,0.00042753707,0.00025927174,0.009332156,0.0004210684,0.0002445561,1.7457234e-05,0.47606748,0.0013041019,0.0010345724,0.0036993024,0.0051562916,0.013147536,0.00549923,0.008780184,0.0038777585,7.567537e-05,0.0008521825,0.0015131216,2.6939155e-05
18665,0.051249046,0.0012572698,0.025096936,0.007659676,0.0004860942,0.29017228,0.0023259744,0.4935106,0.10899108,0.048617687,0.25236142,0.3308397,0.4107341,0.26119855,0.27223995,0.18733837,0.027915325,0.0034820058,0.0037538153,0.0013238017
18666,0.10578194,0.019733943,0.13352588,0.009523952,0.020898871,0.17728946,0.06670009,0.13421246,0.091234505,0.051530343,0.20111333,0.28240532,0.19849779,0.18886401,0.26089138,0.2704021,0.15835309,0.033217795,0.10222359,0.020763345
18667,0.011099932,0.0037244635,0.018483574,0.008145563,0.0046415725,0.19708672,0.004509241,0.08214938,0.2372879,0.020919938,0.10375529,0.04918646,0.02638006,0.18847959,0.05272245,0.025446445,0.0043278104,0.004023892,0.042555194,0.0017153085
18670,0.002515297,0.0005457097,0.0009406419,0.0057178107,0.00053593254,0.057220902,0.00012916898,0.07662111,0.021058125,0.012808015,0.05519035,0.07726474,0.08445809,0.024572158,0.085269935,0.3235683,0.0005190024,0.00071449875,0.0019553762,0.0008300426
18671,0.0037206374,0.00072790403,0.0008667378,0.0044647227,0.0017912125,0.00020359116,0.006481654,0.004470638,0.00021163,0.00034171488,0.0005143412,0.00089518505,0.0016863876,0.00068677124,0.011050547,0.0046781967,0.00046985186,0.001185426,0.0020316034,0.036778066
18672,0.02487539,0.0068102083,0.011984882,0.006909489,0.0018008344,0.009629101,0.0071782214,0.040230177,0.009143241,0.012070626,0.02077369,0.06462609,0.023949986,0.015775079,0.035359684,0.040130932,0.009933881,0.002895158,0.0045303614,0.0033613988
18673,2.559403,0.0013991203,0.045047842,0.008104891,0.03227861,0.03548231,0.063565545,0.02358952,0.022889465,0.016307868,0.054876924,0.10045366,0.082450606,0.03985689,0.09825586,0.10873563,0.055147193,0.0019501353,0.0061814454,0.00034111887
18677,0.09904651,0.00044488706,0.000500233,0.0057836776,0.00039751397,0.0007027954,4.9956365e-05,0.018999476,0.011996851,0.007374987,0.020496244,0.020129884,0.029473642,0.007909334,0.015980335,0.12147811,0.00013547683,0.00051020883,0.0016562555,6.990645e-05
18678,0.004088029,0.0012127757,0.0011182472,0.17988147,0.00061698636,0.00026159402,1.6366239e-05,0.19904017,5.190839e-05,0.0003162391,0.00012903492,0.00021890717,0.0001999908,0.0010339025,0.004590829,0.012596459,6.6226385e-05,0.0005356375,0.010864588,2.5994237e-05
18680,0.010418205,0.008280134,0.024565596,0.004228525,0.005313748,0.04462167,0.015076419,0.108120605,0.030539472,0.025679167,0.11432352,0.26527005,0.1613895,0.07653393,0.1348341,0.23002195,0.10833325,0.012867441,0.0090990225,0.005280456
18681,4.228717,0.057299566,0.4708216,0.059406273,0.06349076,0.9421364,0.1092408,0.09705359,0.18188031,0.11130087,0.71655756,1.1881975,1.8342783,0.6253444,0.851378,1.1350251,0.53633195,0.047879275,0.049502663,0.03022254
18683,0.0024090179,0.00037468347,0.0011702965,0.0043337606,0.00036087484,0.004070958,0.0001958018,0.0069971895,0.019998513,0.025091957,0.15628737,0.21544105,0.20551074,0.04278081,0.12994325,0.12762706,0.00026977694,0.00030381122,0.0016609806,6.702015e-05
18684,0.23747806,0.07294819,0.159469,0.015103712,0.039320957,0.11887802,0.28427032,0.08101565,0.088373825,0.082567215,0.3940342,0.72744524,0.63659114,0.29787338,0.5088557,0.6754159,0.64195037,0.09725953,0.20373763,0.028198745
18686,0.0369881,0.017193768,0.02954146,0.011418575,0.0038968208,0.030194389,0.016734218,0.2758701,0.02488907,0.025266577,0.113531746,0.2154686,0.17555648,0.079563975,0.137541,0.17716308,0.04910857,0.017868984,0.083385386,0.011371401
18687,0.02609297,0.0052337856,0.042801995,0.005170837,0.0007986727,0.026374599,0.012149152,0.05848672,0.013847045,0.011991721,0.04524589,0.08695033,0.060173173,0.033958234,0.08057993,0.06817077,0.028349997,0.0018787395,0.012646148,0.0050837803
18690,0.038618706,0.004829255,0.07313075,0.0056538978,0.008113146,0.04346411,0.032693826,0.031602602,0.021292914,0.013675333,0.058134988,0.17440973,0.08260805,0.03117735,0.0709912,0.104534134,0.14114739,0.004198161,0.010666038,0.00655584
18691,0.0102989115,0.0012657103,0.08419595,0.004999645,0.002655003,0.047159426,0.021720666,0.030119078,0.026267352,0.012175829,0.062228095,0.15055087,0.06545329,0.028203193,0.08277103,0.120962396,0.057352487,0.0020910609,0.01589396,0.0065318625
18692,10.5587435,0.0022713554,0.031879086,0.008457111,0.007078062,0.034914438,0.033320468,0.010969302,0.0082865795,0.0059337094,0.012691329,0.023644721,0.02853618,0.011853235,0.031702287,0.0029233487,0.03446925,0.00031949414,0.015357653,0.00049724104
18699,0.04077487,0.0068492536,0.022612847,0.0057639466,0.0031920548,0.033802565,0.01735511,0.05289572,0.015405347,0.011911811,0.045184806,0.06975689,0.056855407,0.030830877,0.07176699,0.06464558,0.03239551,0.0015189417,0.013753603,0.0064764153
18701,4.4551134,0.16251646,0.009171737,0.05700309,0.095687166,0.13309486,0.21977466,0.022415686,0.006078971,0.003668383,0.0055851312,0.008357913,0.004795405,0.008003185,0.09777267,0.016561035,0.5328132,0.02729346,0.26193732,0.15254882
18702,0.002032666,0.00040339475,0.00026600307,0.004459658,0.00033356715,0.00023581531,0.021741746,0.0042891316,0.00014584951,0.00020015312,0.00022923511,0.0009876869,0.00033371523,0.0008582747,0.011851049,0.0014986832,0.070472136,0.00038863264,0.0017983351,0.00010837245
18703,0.0581394,0.004372284,0.028814763,0.005517528,0.0041592373,0.026555363,0.030590583,0.02553016,0.015882378,0.01144032,0.03915301,0.06775729,0.05903224,0.028493728,0.055521905,0.056750942,0.038328253,0.0068091527,0.015845254,0.0013278577
18704,0.0140129,0.021326354,0.07881137,0.037085347,0.040641617,0.11006051,0.056917325,0.056986734,0.025044888,0.01918559,0.06440504,0.103026465,0.105546914,0.053174466,0.11584596,0.13177152,1.5090946,0.0039316965,0.022071071,0.0077282335
18706,0.022975642,0.008608884,0.026607545,0.011763653,0.0062642153,0.0305096,0.020382598,0.030939939,0.015714685,0.014819553,0.031765476,0.056285124,0.059525676,0.024245035,0.043299876,0.05469585,0.043417007,0.01055751,0.11844159,0.012477063
18709,0.0034549856,0.00042497882,0.001249032,0.004429989,0.0003779694,0.038385704,0.0012578303,0.004629059,8.233795e-05,0.00022416124,0.0004893306,0.0017973826,0.0018910856,0.0006866816,0.0013260084,0.0019733727,0.00036109335,0.0003534547,0.0638844,2.750469e-05
18711,0.42657053,0.030925801,0.13931474,0.008893881,0.08897998,0.13129033,0.11279849,0.06036778,0.059624348,0.030058404,0.13723373,0.21429212,0.200628,0.13471173,0.21596444,0.19724642,0.21007842,0.00928001,0.100858,0.0012759677
18712,0.9923693,0.0005812662,0.04481635,0.007119242,0.040684357,0.1667699,0.046780873,0.029163294,0.020177986,0.01893114,0.07077076,0.06436411,0.121568896,0.12119438,0.08713526,0.10983216,0.21970202,0.012554287,0.0063691856,0.004527632
18713,0.715101,0.112409,0.2502878,0.08176314,0.18438578,0.600663,0.18397073,1.4916778,0.29849705,0.21984567,1.4429466,2.2045782,1.9998767,1.1501335,1.3944702,2.9224722,1.0331987,0.25281224,0.28662065,0.07139949
18715,0.1326843,0.034163646,0.09563558,0.035654355,0.024708169,0.13390982,0.033424255,0.6670343,0.097468026,0.057921886,0.3230357,0.461843,0.36163703,0.1950434,0.32505408,0.39727813,0.23441504,0.049736556,0.0319635,0.018614803
18717,0.023692863,0.001441443,0.032992005,0.011981302,0.001994043,0.046132404,0.026722766,0.081533544,0.019416898,0.01570972,0.048154857,0.0979674,0.053836603,0.039791353,0.046483215,0.082870394,0.036898714,0.000966433,0.0075294385,0.0018310265
18718,0.0106146475,0.0005953081,0.001489175,0.0064946176,0.004214173,0.0016484275,0.0028352765,0.020078536,0.0025224425,0.0074463636,0.016409691,0.009106203,0.029952282,0.0128347855,0.0071548033,0.06523863,0.035713468,0.002693892,0.0019341025,0.00016331683
18719,0.005104494,0.0003556013,0.011766059,0.00843814,0.0006874841,0.034870196,0.0004969422,0.03313277,0.05927912,0.03228628,0.17925169,0.20346576,0.14917803,0.102032,0.127918,0.22132187,0.0033481054,0.0012815022,0.0031115657,0.010738837
18721,0.08027329,0.0037317625,0.028326841,0.0070448695,0.008812564,0.02653114,0.011462517,0.018027877,0.015653351,0.011375273,0.04918086,0.05849472,0.04867996,0.03389135,0.06190532,0.048741873,0.035130005,0.0071167047,0.0111986445,0.0005651116
18722,0.04513414,0.0056702383,0.04258034,0.0044348813,0.016773483,0.0278178,0.012139584,0.09391678,0.020909503,0.017052418,0.083715275,0.13733412,0.118153475,0.053202502,0.0977577,0.21237475,0.056688935,0.0034324646,0.021777246,0.0029397348
18724,0.05016779,0.0053869616,0.033407204,0.015163414,0.0067794393,0.018924227,0.0049161376,0.1835295,0.028571475,0.01878924,0.07118967,0.08934614,0.09194364,0.045191746,0.06475577,0.10608715,0.033430442,0.001911282,0.0045951623,0.00042264396
18725,0.07612503,0.000939879,0.031116238,0.014499122,0.0026281627,0.071379066,0.0037284915,0.024196608,0.029116802,0.019330317,0.104246356,0.10405778,0.0989422,0.08566485,0.07729901,0.13108088,0.0141936075,0.0024061864,0.0029390736,0.00060655904
18726,0.018907504,0.008420309,0.035554633,0.0120933065,0.002198354,0.0020903025,0.008981209,0.027121048,0.013970318,0.0041601714,0.035690896,0.037591808,0.09433918,0.061449673,0.043916807,0.038000066,0.012480297,0.008424828,0.001964595,0.0021467267
18727,0.784822,0.094866335,0.17870499,0.035209436,0.077342816,0.26865128,0.09371797,0.21945578,0.11849087,0.084107496,0.38072807,0.49341348,0.46135277,0.58970016,0.4488019,0.6376064,0.26482904,0.04578726,0.16268763,0.06843225
18728,0.13685848,0.021980245,0.08689237,0.01045498,0.035794962,0.108174,0.032365687,0.09983401,0.051414963,0.040032107,0.1505746,0.18305807,0.1559896,0.11746631,0.153721,0.18106467,0.0737648,0.031211143,0.03012033,0.01699077
18729,1.3683646,0.021862555,0.17375375,0.048818424,0.030951597,0.18175264,0.0731922,0.8071236,0.102251,0.10116992,0.3687357,0.5268672,0.43199363,0.23875944,0.35777223,0.6131805,0.35214922,0.04268424,0.098755926,0.01972696
18730,0.0020149576,0.0003789187,0.053020522,0.0038774365,0.00036392006,0.00018876164,8.15122e-05,0.020048305,0.0015079781,0.0011795454,0.0022231976,0.005795667,0.013088311,0.001513498,0.0029879913,0.0049765394,0.00027676014,0.0002911908,0.0013799752,6.893143e-05
18734,0.036802515,0.009044813,0.072620764,0.007917084,0.04499953,0.0075844354,0.05101841,0.023313459,0.0077180685,0.0021149947,0.01772383,0.16669297,0.009177289,0.023510087,0.0422644,0.03741367,0.121756434,0.0058285543,0.0066882614,0.01684017
18736,0.20578279,0.06298648,0.15135473,0.064180985,0.08732445,0.2546357,0.14180286,0.34724185,0.13193038,0.11277549,0.5367156,0.72391677,0.5812051,0.5588438,0.48938504,0.7569126,0.49533507,0.09972592,0.073943384,0.05165973
18738,0.0032042891,0.0004156104,0.016603142,0.0093521755,0.0046932297,0.0005370377,9.0433365e-05,0.012644934,0.010234628,0.0018235521,0.0021991867,0.0027681864,0.017944638,0.0032187782,0.004706898,0.0046985513,0.005681283,0.00044558308,0.0016142525,0.00016012091
18741,0.015002722,0.002064569,0.0022192365,0.0048276186,0.0009023318,0.006188474,0.0010076059,0.019859334,0.002356507,0.0027907575,0.019627584,0.018694822,0.015983088,0.009204049,0.0186189,0.039065827,0.002904675,0.0037659402,0.007639587,0.0011609304
18743,0.45773208,0.09642997,5.0271716,0.062387418,0.2831334,1.3127711,0.45594496,3.404487,0.42325658,0.2937368,2.4204092,3.1951263,2.2199712,1.880027,2.2122576,4.3437767,2.2211657,0.10042797,0.23145457,0.08507274
18744,0.22524619,0.04125044,0.123717025,0.022827089,0.06456129,0.15871714,0.097811915,0.69251454,0.08342134,0.07644393,0.42493212,0.64552265,0.4384184,0.304712,0.42891318,0.69627136,0.31508073,0.05898238,0.037759952,0.02457296
18748,0.002685498,0.00057882216,0.00044420935,0.00739651,0.0010368263,0.0004407086,8.5676584e-05,0.0090246545,0.00025037557,0.000529428,0.00078255014,0.0006145559,0.00042297455,0.0015471654,0.004599177,0.0029092573,0.0008072871,0.0031372812,0.005444373,0.05582015
18750,0.019774595,0.003865344,0.07937818,0.004714625,0.041748997,0.085210346,0.43321186,0.01550374,0.009772754,0.006258384,0.006158808,0.012523776,0.019998893,0.010073265,0.1300909,0.004187899,0.38443607,0.0046289773,0.0017915391,0.0005262941
18753,0.5167063,0.0032864844,0.022035938,0.007828754,0.00093910843,0.023323908,0.006570998,0.011852142,0.01295634,0.011373321,0.027553262,0.045520183,0.050802115,0.011892988,0.041734345,0.063491866,0.015447501,0.0014113669,0.004376485,0.0002755225
18755,0.0031137401,0.00038988388,0.00014535079,0.0052376115,0.00036981216,0.00022680074,2.5217209e-05,0.010840215,4.680858e-05,0.0002106688,0.00049498084,0.000885868,0.003187842,0.0010110089,0.0029708194,0.004933134,6.5099055e-05,0.0005275288,0.0018518361,2.4279114e-05
18756,0.41592944,0.30495885,0.67622226,0.21744207,0.21250717,0.5686595,0.28342083,1.5417484,0.5002059,0.38904798,2.1778302,4.664872,2.8217576,1.4413751,2.1614587,4.7766967,2.0728846,0.2693433,0.29379874,0.21297047
18758,0.12867846,0.1058246,0.24473,0.10083213,0.07017022,0.32898238,0.13713616,1.3123238,0.27635747,0.2463188,1.235515,1.9897892,1.4485955,0.72060704,1.2080466,2.2394893,0.7515087,0.16062018,0.24225178,0.0814977
18759,0.06924948,0.056162573,0.13549517,0.041281153,0.05526156,0.16126795,0.08703731,0.31197324,0.098519385,0.062872775,0.46599728,0.66760516,0.5139956,0.34899786,0.4468953,0.6862024,0.7356358,0.05481433,0.064215586,0.03987435
18760,0.022012401,0.00065979135,0.006102311,0.010259986,0.00037683974,0.010055957,0.00043356183,0.018028961,0.01470751,0.005774976,0.026268544,0.030669753,0.022659248,0.015865697,0.015577108,0.005220468,0.00085174356,0.00034719176,0.0024582222,0.000101824735
18761,0.0028903354,0.0040608407,0.024442893,0.008289133,0.0019028917,0.54595923,0.0022603245,0.013898104,0.07787806,0.014837151,0.055575296,0.11294149,0.05374244,0.008547204,0.05405968,0.008615443,0.0021934258,0.006942742,0.001517211,0.00046039358
18762,0.058351066,0.0072235717,0.031427562,0.0044924584,0.0032586248,0.0756752,0.021922722,0.034147102,0.041940108,0.030624658,0.10807359,0.107026465,0.08636749,0.062056355,0.1039756,0.08658128,0.038422063,0.017446702,0.019215843,0.0066725253
18763,0.055896185,0.009755769,0.045064434,0.02111348,0.017206853,0.08166723,0.037757557,0.08405455,0.044213645,0.035588544,0.15093683,0.19365248,0.13185121,0.08520422,0.15679167,0.1730951,0.092497386,0.022565473,0.02151228,0.012440895
18764,0.16362822,0.0040337928,0.1904801,0.019280206,0.017577916,0.32339856,0.057210628,0.022399604,0.092084356,0.067857616,0.27380413,0.35328466,0.24270411,0.21454261,0.26206282,0.2551434,0.12691046,0.012733501,0.051336065,0.028904151
18765,0.10886028,0.05997775,0.15681106,0.089339286,0.050200596,0.29328525,0.060577475,0.314701,0.21955177,0.19609347,0.8769931,1.3074439,1.273284,0.55950844,0.8049959,1.6444983,0.57104707,0.09957617,0.040786367,0.043584574
18768,0.033527832,0.0032254832,0.015398626,0.0147339115,0.011705185,0.008745943,0.010626377,0.061514515,0.007044652,0.005313739,0.026509814,0.03740731,0.027229426,0.017636698,0.050460797,0.083571106,0.04070427,0.0014227333,0.013499331,0.002365459
18770,0.38760114,0.034438767,0.1979284,0.018058276,0.06443674,0.34844413,0.14353523,0.20409004,0.14268523,0.11561297,0.60181206,0.7148972,0.77558726,0.5028166,0.61256903,0.8716676,0.5103951,0.08762249,0.13890451,0.04881726
18771,0.41458094,0.06792089,0.1636239,0.04389783,0.071296245,0.3017269,0.14393865,0.5090066,0.16539963,0.12115437,0.7905192,0.9857535,0.73324746,0.5337063,0.7433424,1.3004919,0.7296276,0.05988818,0.09866962,0.05411996
18774,0.072049476,0.0019532659,0.06624469,0.0035755443,0.013198886,0.05268752,0.080546334,0.013426531,0.022599792,0.016399452,0.04398024,0.052884594,0.038643263,0.033921152,0.083386675,0.06263147,0.07646953,0.0008782993,0.024224864,0.003296906
18775,0.04951986,0.0012583361,0.049600516,0.00830067,0.003222297,0.058132116,0.03657627,0.01674406,0.02677724,0.024395036,0.056145508,0.069170505,0.08240885,0.03908783,0.08434048,0.06375867,0.04760473,0.008948965,0.010231428,0.0013477423
18777,0.00464175,0.00059937494,0.003922643,0.004576618,0.0011405031,0.0016045863,0.27287135,0.012931716,0.0014556498,0.0021032721,0.0007374219,0.001482651,0.00092890835,0.0010813383,0.18110858,0.0059187673,0.02658042,0.0026074632,0.0032513114,0.0005270655
18778,0.004714788,0.00044567758,0.16382822,0.0043288516,0.00043246482,0.044466943,9.391731e-05,0.007503895,0.004360336,0.0023148465,0.002745229,0.006663901,0.0048384555,0.002716466,0.009269043,0.0021077201,0.00063332147,0.0007451254,0.001625186,3.421475e-05
18779,0.026195781,0.022095993,0.06192389,0.058142155,0.025881061,0.13059486,0.12568338,0.07067776,0.13174401,0.074607305,0.47142693,0.73296815,0.4652275,0.32278574,0.5217725,0.9372243,0.46979028,0.013045831,0.03162689,0.011983506
18781,0.044858478,0.0019808055,0.11793357,0.004525556,0.016196467,0.107235,0.048690807,0.098462634,0.057498354,0.037099164,0.13108538,0.20097265,0.1288362,0.080362864,0.16529311,0.17150457,0.113163695,0.005276537,0.0070085917,0.0053372527
